# BEAST v1.8.3
# Generated Tue Jul 19 10:05:48 EST 2016 [seed=1468886747936]
# -overwrite -beagle_off concat_clock_genes.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
380000	-492521.24776402884	-70.63019192206873	-492450.61757210677	692344.7121043245	619336.5682644201	2.721983926357252	0.35589075941922965	0.159104280850481	0.14027927696256207	0.34472568276772736	1.977306311321875E-7	1.9773063113218748E-7	-492450.61757210677	0.0	-69.13448754996523
390000	-492521.0361578436	-69.59882089406136	-492451.4373369495	772270.3347238685	368558.19189981616	2.721983926357252	0.35589075941922965	0.159104280850481	0.14027927696256207	0.34472568276772736	1.7691240897670254E-7	1.769124089767025E-7	-492451.4373369495	0.0	-68.7334378440461
400000	-492521.5116580151	-68.67509740387045	-492452.8365606112	625844.2194509092	334485.7069783458	2.7463141988423962	0.35589075941922965	0.15985005885370498	0.14027927696256207	0.34397990476450335	2.2111545722400228E-7	2.211154572240023E-7	-492452.8365606112	0.0	-67.67610094032842
410000	-492520.2949148369	-68.24441514363683	-492452.05049969326	606404.9297058376	282685.7828114027	2.6977235514408022	0.35589075941922965	0.15934783640796843	0.14078149940829862	0.34397990476450335	2.2656369007933539E-7	2.2656369007933536E-7	-492452.05049969326	0.0	-67.40598213952437
420000	-492519.7819291765	-69.93702020072601	-492449.84490897576	846472.5921872027	364524.0451967803	2.6977235514408022	0.35477271336521266	0.15934783640796843	0.14078149940829862	0.34509795081852035	1.6152936719174015E-7	1.6152936719174015E-7	-492449.84490897576	0.0	-69.18273049456631
430000	-492523.2086019806	-70.25842371176792	-492452.95017826883	816920.501481705	482462.72139734495	2.6977235514408022	0.35477271336521266	0.15848929922735708	0.14076505388467342	0.3459729335227569	1.656813847479511E-7	1.6568138474795114E-7	-492452.95017826883	0.0	-69.19688094777914
440000	-492519.7063714357	-68.43761500657445	-492451.26875642914	622711.6732302764	175680.278316431	2.6977235514408022	0.35477271336521266	0.15848929922735708	0.14076505388467342	0.3459729335227569	2.2023805053221125E-7	2.2023805053221122E-7	-492451.26875642914	0.0	-68.10301707980614
450000	-492523.0592709606	-68.60217782758869	-492454.45709313307	662369.0097818669	211872.9542414693	2.6977235514408022	0.35477271336521266	0.15848699783044431	0.14076505388467342	0.34597523491966964	2.0614343488818E-7	2.0614343488817996E-7	-492454.45709313307	0.0	-68.14568815920076
460000	-492522.3407913095	-69.38400104043586	-492452.95679026906	689580.6442411259	163917.2427823574	2.6923848304061186	0.35477271336521266	0.15848699783044431	0.14018311146952334	0.3465571773348197	1.981103665532355E-7	1.981103665532355E-7	-492452.95679026906	0.0	-69.22599906464856
470000	-492520.10820763826	-68.96460004365888	-492451.1436075946	685577.5435179727	199673.31895572093	2.727452695587084	0.35477271336521266	0.15848699783044431	0.14112179575374795	0.3456184930505951	1.9950084318536667E-7	1.995008431853667E-7	-492451.1436075946	0.0	-68.59001248407708
480000	-492520.63311143673	-69.17678958734498	-492451.4563218494	727396.3622867612	312628.98095015733	2.727452695587084	0.35513415976848034	0.1608813730432853	0.14112179575374795	0.34286267143448645	1.884667559158919E-7	1.8846675591589188E-7	-492451.4563218494	0.0	-68.4112892592779
490000	-492522.4916348258	-68.68625010039534	-492453.80538472545	668808.0200210063	270075.4042311711	2.727452695587084	0.35334153076312746	0.1608813730432853	0.14012605568675524	0.34565104050683204	2.0540418412633426E-7	2.0540418412633426E-7	-492453.80538472545	0.0	-67.98125359765004
500000	-492519.82709499076	-69.43163372714324	-492450.3954612636	649776.8625985073	441474.7218114447	2.727452695587084	0.3551463303840893	0.16058401102902548	0.1392138819062054	0.34505577668067977	2.1206310718978435E-7	2.1206310718978435E-7	-492450.3954612636	0.0	-68.20327126979386
510000	-492523.3823595327	-70.27421364713723	-492453.1081458856	893885.8948874747	394875.7921893366	2.718997098766934	0.3565008641936814	0.16058401102902548	0.1392138819062054	0.3437012428710877	1.519870588649568E-7	1.519870588649568E-7	-492453.1081458856	0.0	-69.49228555135896
520000	-492522.2774555903	-69.14142312865789	-492453.13603246165	719653.6483411324	222148.15662003876	2.718997098766934	0.3564532316677097	0.16063164355499718	0.1392138819062054	0.3437012428710877	1.9109776777229342E-7	1.9109776777229344E-7	-492453.13603246165	0.0	-68.70735971161949
530000	-492520.64040851715	-68.95114840468614	-492451.6892601125	677241.8299622728	188490.94452517055	2.7619236984447677	0.3541744320266689	0.16063164355499718	0.14149268154724623	0.3437012428710877	2.0265787629896344E-7	2.026578762989634E-7	-492451.6892601125	0.0	-68.60612226212348
540000	-492527.4908748811	-70.93954338921297	-492456.5513314919	896663.7803413689	571546.2696798252	2.6755832692687647	0.356527774848252	0.15974572521470987	0.13913933872566314	0.344587161211375	1.5247801198977548E-7	1.5247801198977548E-7	-492456.5513314919	0.0	-69.80183448821847
550000	-492521.0546679383	-69.41636186542799	-492451.6383060729	717256.0197509717	381830.12630374165	2.792659043217866	0.35555896212210236	0.15974572521470987	0.14010815145181277	0.344587161211375	1.9074083755445402E-7	1.9074083755445405E-7	-492451.6383060729	0.0	-68.41472734699612
560000	-492528.3753094696	-72.12784768592209	-492456.24746178364	713630.2045020271	895144.472495113	2.7702401431206978	0.35555896212210236	0.15974572521470987	0.14010815145181277	0.344587161211375	1.914598520249899E-7	1.9145985202498987E-7	-492456.24746178364	0.0	-70.27809283286304
570000	-492523.3612863143	-70.66573579416044	-492452.69555052015	804979.3815368002	562660.0316546055	2.7702401431206978	0.3558472511123187	0.15974572521470987	0.13981986246159647	0.344587161211375	1.6970724125659804E-7	1.6970724125659802E-7	-492452.69555052015	0.0	-69.40175919549102
580000	-492517.9623869938	-69.65360053345235	-492448.3087864604	659395.4368151975	472276.7908308713	2.7073906989128673	0.3558472511123187	0.15974572521470987	0.13981986246159647	0.344587161211375	2.0844478283151905E-7	2.0844478283151905E-7	-492448.3087864604	0.0	-68.38209248515095
590000	-492518.011458358	-68.99709111860786	-492449.01436723943	693395.041356379	205328.02207714872	2.7135457920739974	0.3558472511123187	0.15974572521470987	0.13981986246159647	0.344587161211375	1.9576343721455244E-7	1.9576343721455244E-7	-492449.01436723943	0.0	-68.61744438782546
600000	-492521.3610653493	-71.11085801201969	-492450.2502073373	796201.6526392144	156457.77759305722	2.726987910954866	0.3556956241470975	0.15974572521470987	0.13997148942681764	0.344587161211375	1.7170978189965865E-7	1.7170978189965862E-7	-492450.2502073373	0.0	-71.13065191924728
610000	-492521.8973646542	-71.2534072383998	-492450.6439574158	701390.9294467284	118792.74127771091	2.703862914159427	0.35336698542045825	0.1605327713390844	0.13997148942681764	0.3461287538136397	1.9492418527127915E-7	1.949241852712792E-7	-492450.6439574158	0.0	-71.42983186013387
620000	-492520.70552376856	-68.37000326455204	-492452.335520504	631565.8497219515	207310.86639749838	2.703862914159427	0.3532071073271426	0.1605327713390844	0.13997148942681764	0.34628863190695536	2.1732723170812562E-7	2.1732723170812562E-7	-492452.335520504	0.0	-67.88123820106482
630000	-492521.3753076223	-68.77000285165478	-492452.60530477064	674397.9319608215	293328.7218584667	2.6920151076799845	0.3532071073271426	0.1603331262203848	0.13997148942681764	0.34648827702565493	2.0449827754730267E-7	2.044982775473027E-7	-492452.60530477064	0.0	-68.00038648352373
640000	-492521.66488674656	-68.7330078142591	-492452.9318789323	685377.5278720089	247993.94052383993	2.6840188900452264	0.35378810796700577	0.1603331262203848	0.13939048878695448	0.34648827702565493	1.993261834509114E-7	1.9932618345091137E-7	-492452.9318789323	0.0	-68.15813855668507
650000	-492524.16829439066	-71.32924417948405	-492452.8390502112	791123.4566166435	708884.3957607782	2.6840188900452264	0.3562036724203427	0.1603331262203848	0.13939048878695448	0.34407271257231803	1.726633415108103E-7	1.7266334151081032E-7	-492452.8390502112	0.0	-69.84842340133385
660000	-492521.8086023893	-68.1520644147505	-492453.65653797454	593030.6976901091	267441.7400225646	2.7010923179275697	0.3562036724203427	0.1603331262203848	0.13939048878695448	0.34407271257231803	2.288350567869101E-7	2.288350567869101E-7	-492453.65653797454	0.0	-67.35667473035757
670000	-492522.46185485675	-71.10127786437143	-492451.3605769924	710227.9501770593	699344.5377774514	2.7010923179275697	0.3562036724203427	0.1603331262203848	0.13939048878695448	0.34407271257231803	1.9270772488199676E-7	1.9270772488199673E-7	-492451.3605769924	0.0	-69.51748033605317
680000	-492520.4293862289	-70.67866115306799	-492449.75072507584	690295.8546630631	628739.0460917935	2.7010923179275697	0.3562036724203427	0.1603331262203848	0.13939048878695448	0.34407271257231803	1.983961164682508E-7	1.983961164682508E-7	-492449.75072507584	0.0	-69.1723947786677
690000	-492521.0962614254	-69.1123559927994	-492451.98390543263	544316.2518653317	451095.3464208546	2.7010923179275697	0.35630227273003434	0.1603331262203848	0.13929188847726284	0.34407271257231803	2.5168008246383267E-7	2.516800824638327E-7	-492451.98390543263	0.0	-67.69958488664116
700000	-492520.85151779937	-68.28086279711823	-492452.57065500226	604599.700539731	294636.7602136557	2.7099186116572387	0.35630227273003434	0.1603331262203848	0.13929188847726284	0.34407271257231803	2.2620738415401364E-7	2.2620738415401364E-7	-492452.57065500226	0.0	-67.39711373715501
710000	-492520.81980944425	-70.32101138258577	-492450.4987980617	839901.6066352824	472053.11007437634	2.7099186116572387	0.35630227273003434	0.15963655212741887	0.13998846257022876	0.34407271257231803	1.614776882182723E-7	1.6147768821827228E-7	-492450.4987980617	0.0	-69.30320691037542
720000	-492524.0595898399	-71.02528667129948	-492453.0343031686	772784.4239359482	658843.7706325003	2.7099186116572387	0.35598310111203846	0.16065329518029017	0.1392908911353533	0.34407271257231803	1.7522202230631168E-7	1.7522202230631168E-7	-492453.0343031686	0.0	-69.59179305329803
730000	-492520.17110773065	-69.7299934036296	-492450.441114327	821318.4532069726	304062.6866077934	2.7099186116572387	0.35665763171317805	0.15997876457915056	0.13900641563535177	0.3443571880723196	1.6611047744450855E-7	1.6611047744450855E-7	-492450.441114327	0.0	-69.12432696609791
740000	-492520.09798129194	-69.71839959241993	-492450.3795816995	700904.9081481502	457947.5747378123	2.7099186116572387	0.35665763171317805	0.15997876457915056	0.13900641563535177	0.3443571880723196	1.950710753632843E-7	1.950710753632843E-7	-492450.3795816995	0.0	-68.54258305426372
750000	-492520.7226632099	-70.76625819731173	-492449.9564050126	774963.4783862515	604361.1271849464	2.7099186116572387	0.35546709502297374	0.15939868669846372	0.13950463373801872	0.34562958454054377	1.7667992062028992E-7	1.7667992062028992E-7	-492449.9564050126	0.0	-69.41262332737796
760000	-492519.8976340495	-69.22189118209108	-492450.67574286746	699017.2896077364	191190.14647942694	2.7188555584642056	0.35544780802561626	0.15941797369582117	0.13950463373801872	0.34562958454054377	1.9587221016960055E-7	1.9587221016960058E-7	-492450.67574286746	0.0	-68.91266420934218
770000	-492519.5909266012	-69.04256871921572	-492450.548357882	717505.6735421116	283585.674788804	2.7188555584642056	0.35544780802561626	0.15898048041666255	0.13994212701717734	0.34562958454054377	1.9135572399812884E-7	1.9135572399812884E-7	-492450.548357882	0.0	-68.36272882276427
780000	-492522.2075996722	-71.90254979516513	-492450.30504987703	673070.4664376774	862656.2211920285	2.7188555584642056	0.3551660056947242	0.15898048041666255	0.14124618162843958	0.3446073322601736	2.027042770361617E-7	2.027042770361617E-7	-492450.30504987703	0.0	-70.0513800101012
790000	-492519.79481274815	-69.46592847776219	-492450.3288842704	730214.1377784286	381283.2672066676	2.7188555584642056	0.3551660056947242	0.15997288356867176	0.14036628136196413	0.3444948293746398	1.8658014832525274E-7	1.8658014832525274E-7	-492450.3288842704	0.0	-68.51451614395917
800000	-492519.9007617215	-72.18999649738939	-492447.71076522407	764101.142493892	898060.0500672295	2.7188555584642056	0.3551660056947242	0.15997288356867176	0.14036628136196413	0.3444948293746398	1.7847686565963853E-7	1.784768656596385E-7	-492447.71076522407	0.0	-70.42608898365202
810000	-492519.4016573503	-69.40284718469609	-492449.9988101656	700977.3828490353	397074.0130071507	2.7417176753476293	0.3551660056947242	0.15997288356867176	0.14118573769367743	0.3436753730429265	1.9441593059199797E-7	1.9441593059199791E-7	-492449.9988101656	0.0	-68.36102090064357
820000	-492526.8170229522	-70.90425279274446	-492455.9127701594	1015907.1587454701	424563.25500846544	2.6836897538761493	0.3551660056947242	0.15997288356867176	0.14118573769367743	0.3436753730429265	1.3380525833985769E-7	1.3380525833985769E-7	-492455.9127701594	0.0	-70.19083462236715
830000	-492519.70439302333	-69.98820509145631	-492449.7161879319	848904.7791225747	367069.45990424004	2.731298202034674	0.3566500710655427	0.15997288356867176	0.1397016723228589	0.3436753730429265	1.609207505834933E-7	1.6092075058349324E-7	-492449.7161879319	0.0	-69.2184477412818
840000	-492519.390986508	-68.80378857072631	-492450.58719793725	641390.7507759894	345020.5147500194	2.731298202034674	0.3566500710655427	0.15997288356867176	0.1397016723228589	0.3436753730429265	2.1262693336205381E-7	2.1262693336205381E-7	-492450.58719793725	0.0	-67.81628911186878
850000	-492522.48094088316	-69.68917899323995	-492452.79176188994	727718.3443695039	425633.10954839806	2.731298202034674	0.3548178318175599	0.15997288356867176	0.14173936476108212	0.3434699198526861	1.8647928320441952E-7	1.8647928320441952E-7	-492452.79176188994	0.0	-68.62319742119573
860000	-492525.5922861691	-68.78357174177759	-492456.80871442734	666180.5243734418	314607.1976965626	2.6140134234987427	0.3548178318175599	0.1600939693106342	0.14103773230816988	0.3440504665636359	2.0592749506272026E-7	2.0592749506272023E-7	-492456.80871442734	0.0	-67.96522246834971
870000	-492531.7370451067	-71.04360054368692	-492460.693444563	920438.3807624142	219058.04231728654	2.6140134234987427	0.3548178318175599	0.1600939693106342	0.14103773230816988	0.3440504665636359	1.4953548135141083E-7	1.4953548135141085E-7	-492460.693444563	0.0	-70.90829174449657
880000	-492531.17139196553	-71.45202437326189	-492459.71936759225	1082301.9340244166	561977.0671614072	2.638732790104278	0.35522438090377606	0.1596913333221211	0.14144036829668297	0.34364391747741974	1.2518180066259534E-7	1.2518180066259534E-7	-492459.71936759225	0.0	-70.54084066305548
890000	-492521.446911581	-70.11164648166408	-492451.3352650993	879687.936950864	354153.93025848694	2.6771622756606273	0.3553357660253162	0.1596913333221211	0.14099830279038858	0.343974597862174	1.5545056116505665E-7	1.5545056116505663E-7	-492451.3352650993	0.0	-69.43246218142289
900000	-492523.49976258614	-68.75146304923412	-492454.74829953694	668145.7057775796	304068.5349912059	2.6771622756606273	0.3553357660253162	0.15956498342936618	0.14099830279038858	0.3441009477549289	2.068882068092204E-7	2.068882068092204E-7	-492454.74829953694	0.0	-67.93981680119822
910000	-492519.83596470294	-69.38342245442452	-492450.45254224853	731854.8928364259	200051.8674259144	2.6771622756606273	0.3553357660253162	0.15956498342936618	0.14099830279038858	0.3441009477549289	1.8771951772503089E-7	1.8771951772503089E-7	-492450.45254224853	0.0	-69.08690370678862
920000	-492518.9712001322	-69.28277584714182	-492449.6884242851	645884.628302215	418501.81645151455	2.7202725134526795	0.3553357660253162	0.15956498342936618	0.14099830279038858	0.3441009477549289	2.1188898072117577E-7	2.1188898072117577E-7	-492449.6884242851	0.0	-68.11063166800521
930000	-492523.0702530657	-70.20522161295708	-492452.8650314528	632921.0609919893	571338.3435385444	2.6907902507378942	0.3553357660253162	0.16033716958257224	0.14099830279038858	0.3433287616017228	2.1415917304333436E-7	2.1415917304333436E-7	-492452.8650314528	0.0	-68.72050818772696
940000	-492520.48405086383	-68.84070958291598	-492451.6433412809	574236.6219592778	394186.3279321475	2.7163513778270247	0.3537656564166295	0.16033716958257224	0.14099830279038858	0.3448988712104095	2.388929200881392E-7	2.388929200881392E-7	-492451.6433412809	0.0	-67.61018096326654
950000	-492527.96941277874	-73.90606304949485	-492454.06334972923	546681.790731934	1334242.7599248157	2.7163513778270247	0.3537656564166295	0.16033716958257224	0.14099830279038858	0.3448988712104095	2.5170466698482244E-7	2.5170466698482244E-7	-492454.06334972923	0.0	-71.40401532303196
960000	-492523.4617009106	-70.73113426976306	-492452.73056664085	982827.3847075395	366789.8910030865	2.7163513778270247	0.3537656564166295	0.16020485162890158	0.14099830279038858	0.34503118916408015	1.3839487883088217E-7	1.3839487883088217E-7	-492452.73056664085	0.0	-70.1183875100712
970000	-492519.9974602767	-68.76536139568593	-492451.23209888104	655191.1052838827	321348.9749721792	2.7163513778270247	0.3532988460620437	0.15989439447934464	0.14177557029453128	0.34503118916408015	2.0968872439957948E-7	2.0968872439957948E-7	-492451.23209888104	0.0	-67.86971580325411
980000	-492520.1016656421	-70.46315381024498	-492449.6385118319	836974.3827758186	508055.7749802214	2.7163513778270247	0.35419817724618174	0.1598031098291583	0.14051391786942882	0.3454847950552309	1.6348133780854301E-7	1.6348133780854304E-7	-492449.6385118319	0.0	-69.3582219129646
990000	-492518.25391946064	-68.7519583713796	-492449.50196108926	620647.561953302	151119.23044624383	2.7163513778270247	0.35419817724618174	0.1598031098291583	0.14051391786942882	0.3454847950552309	2.2021644201745598E-7	2.2021644201745598E-7	-492449.50196108926	0.0	-68.56060635436538
1000000	-492517.4102807497	-69.2196961512247	-492448.1905845985	648209.1500198963	408508.93036214606	2.7163513778270247	0.35419817724618174	0.1598031098291583	0.14051391786942882	0.3454847950552309	2.11017141656029E-7	2.11017141656029E-7	-492448.1905845985	0.0	-68.07705057456292
